Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Engagement_Score
TikTok,#Gaming,Shorts,Germany,4925713,126438,93149,26192,Low,0.09303607416834883
Instagram,#Tech,Live Stream,Canada,4926887,377993,44337,34514,Medium,0.1177278878123245
Instagram,#Comedy,Video,USA,2176834,489451,95563,19558,High,0.37451454727370115
Twitter,#Music,Post,Canada,149357,282149,87637,35480,High,4.124480272099734
YouTube,#Viral,Video,Germany,1494759,175825,6072,28977,Medium,0.1685857051203572
TikTok,#Comedy,Tweet,Canada,1862650,430821,70873,12179,Medium,0.358520387619789
TikTok,#Fashion,Live Stream,Japan,2661370,341057,24053,21815,Medium,0.17165820611188973
Instagram,#Fashion,Tweet,Germany,3582719,222267,74127,44442,Medium,0.14891818197296522
TikTok,#Challenge,Live Stream,Australia,750309,254612,13280,27574,High,0.46594136549075116
Twitter,#Tech,Reel,Brazil,1212616,284049,75797,20699,High,0.45590524947716343
YouTube,#Dance,Tweet,India,916759,253924,68925,30788,High,0.5696971614131958
Instagram,#Challenge,Live Stream,UK,4498056,491674,95872,47593,Medium,0.19441198597794246
YouTube,#Viral,Reel,Australia,3323833,435817,85531,10295,Medium,0.2145113788809486
YouTube,#Music,Shorts,India,2828967,490999,94153,16839,Medium,0.2853112107705746
YouTube,#Comedy,Post,Canada,2162476,223044,6862,17678,Medium,0.12901229886481977
Twitter,#Dance,Reel,UK,2363818,203582,76418,3874,Medium,0.18638659998358587
YouTube,#Gaming,Video,Japan,1619481,48034,68983,7422,Medium,0.1666132544932605
TikTok,#Challenge,Reel,Australia,4889698,335718,85215,14194,Medium,0.12674627349173712
TikTok,#Education,Reel,USA,2506158,209749,55250,28441,Medium,0.17252743043335655
TikTok,#Music,Live Stream,Canada,3731215,85106,40033,6545,Low,0.05850507140435488
TikTok,#Viral,Tweet,Germany,731415,432608,183,19906,High,0.6466493030632404
Instagram,#Challenge,Shorts,Canada,4050217,331829,65620,38905,Medium,0.14974481614194993
YouTube,#Fitness,Tweet,Brazil,253831,356415,95650,37240,High,2.828043068025576
YouTube,#Viral,Post,Japan,2190234,240911,81339,14835,Medium,0.23495115133816752
YouTube,#Education,Tweet,Japan,3244574,246935,33822,36503,Medium,0.129880532852695
YouTube,#Fitness,Shorts,Canada,172032,61620,79754,2201,High,1.7745768229166667
Twitter,#Dance,Video,Brazil,4577055,10189,21707,32963,Low,0.030857396295216027
YouTube,#Fitness,Shorts,Australia,3437531,484792,65586,49621,Medium,0.22713744254233634
YouTube,#Dance,Video,Japan,2454688,386172,96666,10872,Medium,0.2843188217810166
TikTok,#Gaming,Tweet,India,3375757,368767,14499,46981,Medium,0.1499592535837147
YouTube,#Gaming,Video,Canada,4214191,468817,17311,32853,Medium,0.13916217845845147
Twitter,#Tech,Reel,Germany,4937731,271763,20030,7030,Low,0.07005505160163646
TikTok,#Viral,Live Stream,Germany,2360576,155459,19460,32963,Medium,0.11851556569244116
Instagram,#Education,Shorts,Germany,2757834,276600,2866,32837,Medium,0.12722738206868145
Twitter,#Education,Tweet,India,2063181,239205,91849,32228,Medium,0.28073542747824837
Twitter,#Music,Reel,USA,3865376,447014,7792,24112,Medium,0.13416909506345567
YouTube,#Music,Live Stream,Brazil,1541499,475565,3796,18382,Medium,0.3397452739184391
YouTube,#Comedy,Live Stream,USA,1344792,449897,18592,42691,High,0.4395140661158008
Instagram,#Tech,Live Stream,Germany,3184440,427144,76762,16306,Medium,0.21669178882315257
YouTube,#Gaming,Shorts,UK,288978,134592,30125,13424,High,0.87139851476583
YouTube,#Comedy,Shorts,Japan,2525420,342345,97958,35913,Medium,0.2803672260455687
Twitter,#Comedy,Post,UK,4674026,14183,71809,4162,Low,0.05090557904470364
YouTube,#Tech,Reel,Brazil,3385451,448723,7234,43129,Medium,0.16443392623316658
YouTube,#Fashion,Video,Germany,4480208,192047,40789,19329,Low,0.07880705538671419
YouTube,#Comedy,Post,Australia,836115,492019,57301,31743,High,0.8699855881068992
Instagram,#Fitness,Live Stream,Brazil,4116538,248427,78029,35739,Medium,0.13457716168294814
TikTok,#Challenge,Tweet,Canada,1649017,231068,47895,22587,Medium,0.2546529235295937
Instagram,#Education,Tweet,Brazil,3233439,234569,33026,19726,Medium,0.11538767238225307
Instagram,#Fashion,Video,USA,1745859,326923,67496,2336,Medium,0.30591416603517235
YouTube,#Challenge,Reel,Brazil,4540861,63459,21936,36939,Low,0.0447371104290574
Twitter,#Viral,Post,USA,3368920,471654,86384,1266,Medium,0.21767747527397505
YouTube,#Viral,Live Stream,USA,779573,185117,41077,26964,High,0.46471080963553124
Instagram,#Dance,Post,India,4669272,368176,25124,26215,Low,0.10622169794349098
Twitter,#Dance,Tweet,India,920290,158850,294,20188,Medium,0.2174401547338339
TikTok,#Tech,Live Stream,Brazil,880025,262765,56763,25619,High,0.5503161841993125
Twitter,#Fashion,Live Stream,USA,1876032,167583,51085,16692,Medium,0.18881447651212774
YouTube,#Tech,Live Stream,Canada,4695675,332129,80070,7343,Medium,0.12501397562650737
Instagram,#Education,Post,Australia,3909608,328265,91682,28567,Medium,0.16892870078023167
Instagram,#Viral,Video,India,84988,3961,66175,7174,High,2.5513484256600933
TikTok,#Fashion,Shorts,Australia,4503451,199050,10299,7649,Low,0.05445712632379036
Instagram,#Dance,Reel,USA,3869119,243254,45272,41026,Medium,0.11918010275724267
TikTok,#Fitness,Tweet,Japan,22280,294546,89803,22578,High,27.33891382405745
Instagram,#Fashion,Live Stream,Japan,2510654,222047,42335,18710,Medium,0.1539327999796069
TikTok,#Music,Post,USA,1004040,474058,29602,28975,High,0.6183160033464802
Twitter,#Viral,Video,USA,281947,466399,94427,35399,High,2.910043376946731
Twitter,#Gaming,Post,Canada,435189,338107,45878,11224,High,1.1447646884457099
TikTok,#Comedy,Video,Canada,4059525,396471,82515,13107,Medium,0.16510059674469305
Instagram,#Fashion,Tweet,USA,1454497,198979,27467,43108,Medium,0.2527306690904141
Instagram,#Gaming,Video,UK,4636106,119192,74078,46366,Low,0.09364712541085127
Instagram,#Fashion,Live Stream,Brazil,1418093,167927,21604,23507,Medium,0.19727408569113591
Twitter,#Tech,Tweet,Japan,4089138,395765,32976,3225,Medium,0.12255468022844912
TikTok,#Education,Post,UK,1467996,218173,15234,44846,Medium,0.2408501113082052
Twitter,#Dance,Tweet,Germany,2628041,30963,1657,17698,Low,0.027141890099888093
YouTube,#Music,Tweet,Brazil,1552233,8830,83151,28302,Medium,0.2028606530076348
Instagram,#Fitness,Video,Australia,2698643,357079,83343,41222,Medium,0.2555180511093909
YouTube,#Viral,Video,India,2386519,206625,35508,43076,Medium,0.1673152403144496
TikTok,#Comedy,Video,Japan,1621403,210894,49146,22589,Medium,0.2488647177783685
YouTube,#Education,Post,Germany,528698,448340,21317,3213,High,0.981121547651022
Twitter,#Fashion,Shorts,Germany,1207774,326768,80608,35699,High,0.5298921818154722
Twitter,#Comedy,Reel,Canada,1748704,64651,65798,26367,Medium,0.18000702234340402
Twitter,#Education,Live Stream,Japan,3673029,40060,45803,25257,Low,0.06206947998504776
YouTube,#Dance,Tweet,Japan,4938141,92946,14800,6497,Low,0.030444655185018005
YouTube,#Challenge,Shorts,Germany,1211152,26691,74034,16591,Medium,0.23281553430122726
TikTok,#Viral,Live Stream,Canada,3915590,342524,23634,27590,Medium,0.11967698354526393
YouTube,#Tech,Post,Australia,1074531,215231,90702,6476,High,0.4655882426844828
TikTok,#Comedy,Video,Australia,1195064,196870,16363,33596,Medium,0.26203701224369574
TikTok,#Education,Reel,UK,3703086,451922,16393,32841,Medium,0.1530569368359255
YouTube,#Fashion,Shorts,Brazil,1649020,404652,18178,37529,Medium,0.32397666492826044
YouTube,#Gaming,Video,Brazil,2047545,362973,56321,474,Medium,0.26025508596880653
TikTok,#Fitness,Post,Australia,4222799,5510,2998,32953,Low,0.019041872464211535
Twitter,#Fitness,Post,USA,4150659,289961,32494,9385,Low,0.09786710977702577
TikTok,#Dance,Video,India,3541385,349668,34580,17972,Medium,0.13818096592152504
YouTube,#Music,Tweet,Germany,4420121,192344,32142,36860,Low,0.0820090671725955
Instagram,#Gaming,Reel,Australia,4401295,150497,53808,43102,Low,0.09045633160240338
TikTok,#Gaming,Post,Canada,2990444,150822,61460,24688,Medium,0.12860230788471544
Instagram,#Fitness,Shorts,UK,4023553,138648,78164,47562,Medium,0.11638072121828642
YouTube,#Fitness,Live Stream,Canada,1326359,153912,62816,20351,Medium,0.2888071781470929
TikTok,#Education,Live Stream,UK,3133284,395779,63400,32300,Medium,0.2076348648893621
Twitter,#Music,Shorts,Australia,4216827,464621,48974,29661,Medium,0.15909236968934223
Twitter,#Music,Video,Australia,2594911,439273,14531,8322,Medium,0.1924960046799293
TikTok,#Gaming,Video,Brazil,3279951,235134,43167,5780,Low,0.11469531099702404
YouTube,#Challenge,Tweet,Germany,4755094,321396,15678,49589,Low,0.09833832937897757
TikTok,#Tech,Tweet,UK,3741009,313649,63218,9632,Medium,0.13968611142074236
YouTube,#Education,Live Stream,Germany,3658157,356529,10550,28308,Medium,0.12158991535901821
YouTube,#Dance,Video,Australia,225818,233282,45288,40116,High,1.990000797102091
Twitter,#Dance,Shorts,Australia,1691281,45464,43042,36876,Medium,0.14683662856734037
Twitter,#Fashion,Video,Australia,328068,11779,42054,41258,High,0.6719856858943878
Twitter,#Gaming,Reel,Japan,1173472,370672,58476,17196,High,0.4946790379318808
Twitter,#Comedy,Live Stream,UK,3707766,27405,61214,23381,Low,0.06953216572998404
Twitter,#Challenge,Live Stream,Japan,2195772,296432,51318,10227,Medium,0.21443027782483792
YouTube,#Fashion,Video,UK,2812765,306990,16758,13945,Medium,0.13693074252559315
YouTube,#Tech,Video,USA,1396240,453311,31644,20317,High,0.42175915315418555
TikTok,#Viral,Post,UK,4620055,271977,90199,34506,Medium,0.13237634616903912
Twitter,#Education,Tweet,USA,698996,230272,90423,36387,High,0.8216284499482114
Instagram,#Fitness,Tweet,Germany,4574811,234031,61405,24447,Low,0.10211132219451252
Twitter,#Viral,Reel,India,2098847,427488,31324,38758,Medium,0.2853833557186398
Twitter,#Tech,Live Stream,UK,703331,175184,57753,39627,High,0.6081020174000578
YouTube,#Education,Shorts,Japan,4545018,465681,20909,13975,Medium,0.12241051630598603
Twitter,#Gaming,Tweet,Canada,1864193,357294,54233,8180,Medium,0.2877132357003808
TikTok,#Gaming,Live Stream,UK,3808549,100605,35524,44184,Low,0.077600419477339
Twitter,#Fashion,Tweet,UK,1072473,485342,96891,40353,High,0.7988275695518675
YouTube,#Comedy,Post,UK,2036999,123731,75519,9408,Medium,0.18119989258708522
Twitter,#Fashion,Tweet,USA,2416660,54359,30217,3033,Low,0.062514379350012
YouTube,#Tech,Post,Canada,1483411,498539,58353,5140,High,0.46101720966070764
Instagram,#Comedy,Video,India,757452,53035,57545,36097,High,0.39324472045753395
YouTube,#Music,Reel,India,414396,155674,22830,45570,High,0.7608760702323382
TikTok,#Challenge,Shorts,Germany,2526800,324376,16252,9755,Medium,0.15539100839005857
Twitter,#Dance,Post,USA,3697978,69386,12584,32219,Low,0.04639724736058462
Instagram,#Tech,Tweet,Germany,3246752,341196,98173,49438,Medium,0.22625411488158012
Instagram,#Gaming,Tweet,Australia,1084541,476378,7727,23253,High,0.5034987151246472
Instagram,#Comedy,Live Stream,Germany,1576922,260556,5576,916,Medium,0.17700051112230028
YouTube,#Music,Post,Japan,4162373,84336,91289,22422,Low,0.09683106247325744
TikTok,#Challenge,Post,USA,3014494,177444,23497,31261,Low,0.10298809684145996
TikTok,#Gaming,Shorts,Australia,3602760,403164,38202,21785,Medium,0.155808324728819
Instagram,#Education,Live Stream,Canada,1889280,209379,52856,26935,Medium,0.2232686526084011
YouTube,#Music,Tweet,Germany,3072862,437084,60056,5332,Medium,0.20434240131838005
YouTube,#Challenge,Reel,Canada,3479279,153027,85441,848,Medium,0.11814114361050092
Instagram,#Viral,Post,India,4032339,447185,95082,4553,Medium,0.1838974848096849
TikTok,#Dance,Video,USA,3249902,319481,63705,49236,Medium,0.18741118962971806
Twitter,#Tech,Reel,Australia,2198492,214761,49390,30920,Medium,0.19321016405790878
Twitter,#Gaming,Shorts,USA,2428330,361844,85813,1552,Medium,0.25630247948178375
TikTok,#Gaming,Video,Japan,3687223,181751,62834,14368,Low,0.10820853525810617
Instagram,#Fitness,Video,USA,2327036,61250,78025,36566,Medium,0.15833747307733959
Instagram,#Viral,Reel,Australia,939246,57670,81461,29497,High,0.3844008917791505
Instagram,#Comedy,Video,Canada,1731012,250378,88088,45704,Medium,0.3501131130229022
YouTube,#Viral,Tweet,India,460366,243442,29282,7463,High,0.7520407675631997
YouTube,#Gaming,Tweet,Japan,1027066,325786,49107,28849,High,0.516816835529557
TikTok,#Tech,Tweet,Canada,1648229,1939,18355,36490,Low,0.07886282792014944
Twitter,#Fashion,Reel,Canada,3514426,322029,93337,27289,Medium,0.1868350621125612
TikTok,#Dance,Tweet,USA,4075333,483730,5918,19302,Medium,0.13252610277491433
TikTok,#Education,Live Stream,Germany,3849113,271549,55550,30444,Medium,0.12966285998878183
YouTube,#Gaming,Tweet,UK,2738867,453411,27052,32698,Medium,0.2190551786559917
YouTube,#Fashion,Shorts,UK,1358058,39790,54189,14767,Medium,0.1707519119212876
TikTok,#Gaming,Reel,UK,4427514,209500,54813,398,Low,0.08463778996520395
Instagram,#Challenge,Live Stream,USA,3068331,454979,20223,17128,Medium,0.1792192563318625
Instagram,#Music,Tweet,Canada,2528462,245856,95659,33681,Medium,0.23737552709908236
Instagram,#Comedy,Post,Canada,1119674,109989,80729,8816,Medium,0.3302818498955946
YouTube,#Fitness,Live Stream,Canada,4671503,354700,68406,4501,Medium,0.12178521559335401
TikTok,#Comedy,Shorts,Germany,2054982,281275,53337,48762,Medium,0.26219694381751274
Twitter,#Challenge,Post,Australia,730053,338775,6525,41951,High,0.6057806761974815
YouTube,#Fitness,Shorts,USA,2413529,336934,57434,10139,Medium,0.2193940905619945
YouTube,#Dance,Video,Germany,391207,313055,24804,6375,High,1.0230312852275139
TikTok,#Challenge,Reel,India,784742,282053,19133,30108,High,0.5092985975008346
Twitter,#Tech,Video,Germany,50092,58484,34868,16745,High,3.924339215842849
Instagram,#Challenge,Video,Brazil,277130,233783,85182,8036,High,1.8236964601450583
Twitter,#Education,Reel,Japan,2565436,477983,33017,27356,Medium,0.2462528786529853
Instagram,#Fashion,Shorts,India,1592224,151107,21352,42997,Medium,0.18914235685431197
Twitter,#Music,Tweet,Brazil,4866287,110197,97705,47593,Low,0.10243908754251445
Twitter,#Viral,Post,Canada,2403864,196768,43069,37243,Medium,0.16659053923183675
Twitter,#Music,Live Stream,UK,30878,356573,37472,25202,High,16.820810933350607
TikTok,#Comedy,Video,Japan,170439,237078,45468,45149,High,2.7210908301503762
TikTok,#Tech,Reel,India,1720905,218906,90499,10677,Medium,0.2973766709957842
Instagram,#Music,Reel,Brazil,961891,487176,12329,34064,High,0.6157568788979209
TikTok,#Fitness,Shorts,USA,2597115,209479,59884,29309,Medium,0.17240245426174813
YouTube,#Challenge,Post,UK,1817777,305112,68771,27995,Medium,0.3121477496964699
TikTok,#Comedy,Post,Germany,3736164,272497,47905,28553,Medium,0.12668555234727383
YouTube,#Education,Shorts,Australia,1690004,87806,17483,2879,Low,0.08639802035971512
YouTube,#Challenge,Tweet,UK,4217473,315841,98963,2655,Medium,0.1465427283114794
TikTok,#Comedy,Reel,India,2283129,127849,30815,17515,Low,0.11183073755359421
YouTube,#Gaming,Video,Australia,2488678,87494,30237,19414,Low,0.08720814826184826
YouTube,#Fashion,Video,Germany,3340718,351694,14602,17845,Medium,0.1290710559825762
Twitter,#Comedy,Live Stream,UK,3827263,322588,41822,15238,Medium,0.12503190922599258
YouTube,#Fitness,Live Stream,India,3874541,325908,68520,3286,Medium,0.13886548109827718
YouTube,#Dance,Live Stream,India,4659825,163124,24416,5516,Low,0.053092980959585395
TikTok,#Tech,Video,Australia,2056875,483813,54265,10201,Medium,0.3242831965967791
TikTok,#Challenge,Live Stream,Japan,1729099,214293,85464,23680,Medium,0.2996040134197059
YouTube,#Gaming,Post,India,704858,426448,3515,6655,High,0.6388563370210737
Instagram,#Tech,Shorts,Germany,4843527,125726,6638,10865,Low,0.034555397337518716
Twitter,#Tech,Shorts,Japan,2601129,443899,62686,24835,Medium,0.2620504404049165
Twitter,#Challenge,Post,Australia,3655039,320457,90568,40721,Medium,0.18429433995095537
Twitter,#Education,Live Stream,India,3086921,424972,73584,48752,Medium,0.24076677051340153
YouTube,#Fitness,Post,Germany,2307451,383944,11945,11701,Medium,0.19206518361603345
Instagram,#Tech,Tweet,Canada,3652853,316401,92501,7383,Medium,0.16662865984478434
Instagram,#Fitness,Post,Brazil,4548249,326779,68925,15219,Medium,0.1240020060467226
Instagram,#Challenge,Shorts,Brazil,806577,50620,69364,17406,Medium,0.36391317877896345
YouTube,#Comedy,Tweet,UK,3364887,358232,54348,46144,Medium,0.182343121774966
TikTok,#Tech,Post,Australia,921025,77092,85563,8320,High,0.38046849976927877
Instagram,#Music,Live Stream,USA,2511024,62511,61932,3768,Low,0.10188791504979641
TikTok,#Dance,Post,Australia,1428353,369192,36890,39957,High,0.3919031219873519
YouTube,#Comedy,Reel,Brazil,631719,156255,51939,12258,High,0.5328128487507895
Instagram,#Tech,Video,Germany,3837949,316369,65626,27325,Medium,0.14796887608459622
TikTok,#Comedy,Post,USA,4632365,54486,64779,31302,Low,0.06722851070673404
TikTok,#Tech,Shorts,USA,3651573,413842,15494,39353,Medium,0.14761583569601375
YouTube,#Education,Tweet,Canada,774578,311832,3147,24107,High,0.47701716289385965
TikTok,#Comedy,Video,Canada,660799,409848,69179,3207,High,0.9440071791876198
Instagram,#Dance,Live Stream,Canada,156951,408508,7362,30622,High,3.1337041497027736
Instagram,#Fitness,Live Stream,UK,3159453,460909,52610,20708,Medium,0.20894597894002537
YouTube,#Comedy,Live Stream,Germany,1873915,167714,51035,35133,Medium,0.20869943407251662
YouTube,#Education,Shorts,Canada,4702260,323545,45684,349,Low,0.09810070051422082
Twitter,#Gaming,Post,Japan,2696076,362958,35443,119,Medium,0.17415124796185272
Instagram,#Fitness,Tweet,USA,1659996,78744,84042,26271,Medium,0.23097164089552022
TikTok,#Music,Video,India,244108,178981,59828,38033,High,1.7800768512297835
Twitter,#Challenge,Live Stream,Brazil,2883752,89502,34959,36742,Low,0.09288697502420458
Twitter,#Gaming,Shorts,Germany,4881343,357046,19469,1895,Low,0.08588681434596995
Instagram,#Music,Reel,Australia,3133920,214076,33445,23364,Medium,0.1152355516413948
YouTube,#Gaming,Tweet,Brazil,120859,67805,15753,43999,High,1.6801562150936216
Instagram,#Education,Tweet,Brazil,4099154,220498,25835,8876,Low,0.07702930897448595
TikTok,#Music,Reel,USA,204127,148559,99873,30671,High,2.4960931184997577
TikTok,#Gaming,Shorts,Japan,145648,281353,78187,26268,High,3.9029028891574207
TikTok,#Dance,Post,USA,2595241,216875,43249,18265,Medium,0.14763638521432113
TikTok,#Education,Shorts,Australia,2285478,448515,41351,13176,Medium,0.2620545898932302
YouTube,#Education,Tweet,Canada,4948346,102881,79443,33466,Low,0.08248048944030996
Instagram,#Fashion,Live Stream,Australia,4588344,458754,69225,2083,Medium,0.1461518578380348
TikTok,#Education,Live Stream,Brazil,3053446,220668,9671,40811,Low,0.1085013456927026
TikTok,#Fashion,Live Stream,Germany,1730197,376526,25378,36469,Medium,0.3037792806252698
YouTube,#Viral,Post,USA,4221571,230408,7039,37994,Low,0.0775808342439343
YouTube,#Music,Tweet,UK,3762415,245867,62399,19589,Medium,0.12551565948998183
TikTok,#Education,Post,UK,4646868,359508,120,34944,Low,0.09248293689426942
Instagram,#Fashion,Reel,Japan,2202961,39829,39612,33557,Low,0.10248887746991435
TikTok,#Viral,Video,Canada,1877441,110030,2062,22105,Low,0.08544928975131576
