Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Engagement_Score
Instagram,#Fashion,Video,Germany,172200,480028,66136,20523,High,3.2908652729384436
Twitter,#Challenge,Video,Brazil,1695407,499065,98572,16630,High,0.3623124122998195
TikTok,#Education,Video,Japan,2050045,22490,29109,881,Low,0.025599438061115733
Instagram,#Gaming,Video,Canada,4828592,471991,21120,11961,High,0.10460026442490895
YouTube,#Tech,Live Stream,Australia,1249895,111529,10973,36891,High,0.1275251121094172
TikTok,#Fashion,Post,UK,2448575,223486,29403,39483,High,0.11940496002777125
YouTube,#Gaming,Post,USA,493548,76378,67586,45093,High,0.3830569671035036
Twitter,#Education,Live Stream,Brazil,1435388,66738,40540,12303,Medium,0.08330918190760965
Instagram,#Fashion,Live Stream,USA,4257118,186429,23604,19658,Medium,0.053954576781757045
YouTube,#Comedy,Tweet,Canada,3491749,88660,76249,22573,Medium,0.05369286280313963
Instagram,#Fashion,Shorts,USA,123286,34636,6143,15414,High,0.45579384520545724
Twitter,#Comedy,Shorts,Canada,1704720,348558,73574,10733,High,0.25392146510863955
Twitter,#Gaming,Reel,India,2543309,40011,54069,9368,Low,0.04067457001882194
Instagram,#Dance,Live Stream,Canada,2552873,342534,85291,24004,High,0.1769884361658414
Twitter,#Fashion,Post,USA,811936,44802,35448,32099,High,0.13837174358570134
YouTube,#Comedy,Video,Germany,116734,384391,60921,39945,High,4.156946562269776
Twitter,#Education,Post,Japan,1819191,352415,83445,48547,High,0.26627605347651784
YouTube,#Challenge,Post,USA,8982,353646,77267,39542,High,52.37753284346471
Twitter,#Gaming,Post,UK,4286813,286139,99445,10512,Medium,0.0923987120501874
Instagram,#Music,Reel,Japan,3073979,274163,78633,27860,High,0.12383168525224147
TikTok,#Fitness,Video,Japan,2105915,206288,56382,33816,High,0.14078725874501108
YouTube,#Music,Reel,Brazil,4421670,360176,29475,39282,Medium,0.09700701318732514
Instagram,#Tech,Tweet,Germany,939952,64597,3267,48732,High,0.12404463206631829
Instagram,#Gaming,Shorts,Brazil,3697216,209784,41633,19831,Medium,0.0733654728314494
Instagram,#Challenge,Live Stream,Japan,3339645,423737,51231,19571,High,0.14808130804322017
Twitter,#Gaming,Tweet,Brazil,764438,337969,65215,38876,High,0.5782810378343306
Instagram,#Education,Tweet,India,921280,387296,3602,17054,High,0.44281000347342825
TikTok,#Tech,Video,Canada,2250089,115248,20570,36323,Medium,0.07650408494952866
Twitter,#Viral,Tweet,India,2705979,443040,73168,26742,High,0.20064826814990064
TikTok,#Comedy,Video,UK,472157,347400,81972,908,High,0.9113070440552613
TikTok,#Tech,Post,USA,164014,242962,69777,28769,High,2.0821881058933993
Twitter,#Comedy,Tweet,Germany,2458815,13248,84534,32533,Medium,0.05299910729355401
Instagram,#Gaming,Reel,Germany,2513698,158723,61512,17584,Medium,0.09460921717724245
YouTube,#Fitness,Reel,Australia,1966190,364036,10977,10251,High,0.19594444077123777
TikTok,#Viral,Live Stream,Germany,1881796,29670,80020,1132,Medium,0.05889161205571698
Instagram,#Comedy,Shorts,India,1691423,152626,11980,49620,High,0.1266543023241377
TikTok,#Fitness,Shorts,Australia,202888,369105,67944,49302,High,2.3971402941524387
Twitter,#Tech,Reel,Australia,1495014,457417,92142,3572,High,0.36998382623841647
Twitter,#Education,Live Stream,Australia,503484,324674,53727,34736,High,0.8205563632607987
YouTube,#Dance,Live Stream,Germany,1765030,374462,98165,42776,High,0.29200806785153793
Twitter,#Fashion,Live Stream,USA,1044593,44066,31707,10987,Medium,0.08305627167710294
Instagram,#Fitness,Shorts,Canada,3583230,21976,19513,33330,Low,0.020880323060478954
YouTube,#Dance,Live Stream,India,2586294,43890,99333,48975,Medium,0.07431405710255679
TikTok,#Comedy,Shorts,Australia,3835467,139347,80196,18716,Medium,0.06211994523743784
Instagram,#Dance,Live Stream,Brazil,2619842,462407,20536,35579,High,0.19792109600502625
Instagram,#Viral,Shorts,UK,2126536,193598,42420,29174,High,0.1247060947945391
YouTube,#Comedy,Shorts,Australia,3893630,149567,65051,9178,Medium,0.057477469610620426
YouTube,#Music,Tweet,Brazil,4667810,458201,6638,45579,High,0.10934849533292915
TikTok,#Gaming,Live Stream,Brazil,168039,248372,76006,17287,High,2.033248234040907
Twitter,#Comedy,Post,India,3638397,450082,73662,9308,High,0.14650737673761274
Twitter,#Education,Tweet,Japan,4355093,419656,83750,6972,High,0.11719106802082067
Twitter,#Gaming,Shorts,UK,2193984,469335,14834,25029,High,0.23208829234853126
Twitter,#Viral,Tweet,Germany,3464955,224821,63786,9555,Medium,0.08605075679193525
TikTok,#Viral,Tweet,Germany,1886018,21258,26419,39514,Low,0.04623020565021119
Instagram,#Tech,Video,India,1121577,171196,50556,19092,High,0.21473692844985232
YouTube,#Education,Live Stream,India,1618622,30778,25340,46218,Medium,0.06322414992505972
Twitter,#Comedy,Shorts,Japan,2910127,458172,9766,37075,High,0.17353641267202427
YouTube,#Tech,Video,Japan,2736776,192088,21628,43049,Medium,0.09382024688904024
TikTok,#Viral,Reel,Canada,2148077,443339,88317,12054,High,0.25311476264584554
YouTube,#Viral,Post,UK,2820538,368126,49957,34325,High,0.16039776808537945
YouTube,#Music,Reel,India,1683188,12857,67163,35020,Medium,0.06834649486569533
TikTok,#Gaming,Shorts,Germany,3154277,2037,40597,1561,Low,0.014011134722790674
TikTok,#Education,Post,Canada,1497125,92835,28862,26779,Medium,0.09917408366034901
YouTube,#Fashion,Post,Australia,189735,353334,84368,36316,High,2.4983160724167917
Instagram,#Gaming,Video,Australia,3576712,403450,97590,31542,High,0.14890267933230297
Twitter,#Challenge,Reel,Australia,2487998,453538,89408,18733,High,0.22575540655579304
TikTok,#Music,Reel,Brazil,569180,209463,31428,22627,High,0.46297831968797215
Twitter,#Education,Live Stream,Japan,2192147,229151,866,38879,High,0.12266330679466295
YouTube,#Viral,Post,USA,3093369,25610,14721,32826,Low,0.023649619557188296
Instagram,#Challenge,Video,Brazil,4777385,385660,33183,36910,Medium,0.09539800539416438
YouTube,#Fashion,Reel,UK,962435,63655,59077,41603,High,0.17074919345202533
Twitter,#Tech,Shorts,India,4534181,203286,71736,17073,Medium,0.06442067486939758
YouTube,#Fashion,Live Stream,Japan,730087,3824,15633,34603,Medium,0.07404596986386554
Twitter,#Challenge,Reel,India,4082324,256226,63193,18181,Medium,0.08269799261401103
YouTube,#Tech,Tweet,UK,4154463,105892,47232,43534,Low,0.04733656311297032
TikTok,#Viral,Live Stream,UK,3007477,237285,68950,21390,High,0.10893682644954558
Instagram,#Fashion,Reel,Canada,2711659,266006,6741,40856,High,0.11564986600453818
TikTok,#Education,Live Stream,India,1876306,149927,65747,27923,High,0.12982797049095404
Twitter,#Viral,Reel,UK,71277,187205,13956,34407,High,3.3049651360186316
Instagram,#Fitness,Tweet,Brazil,12365,150585,22791,10537,High,14.87367569753336
TikTok,#Education,Reel,India,4166729,213917,75721,46135,Medium,0.0805843144586557
TikTok,#Dance,Video,Brazil,2877171,194774,63518,679,Medium,0.09000890110459198
TikTok,#Fitness,Post,Brazil,2274614,97171,35263,30958,Medium,0.07183284724353231
YouTube,#Music,Reel,USA,4503399,493775,72985,44144,High,0.1356539804711952
Instagram,#Tech,Post,Australia,3535094,277346,18702,27624,Medium,0.09155965866819948
YouTube,#Education,Shorts,Brazil,737845,258734,17484,7028,High,0.3838827938117084
Twitter,#Comedy,Video,India,435830,288717,492,10374,High,0.6873849895601496
TikTok,#Fitness,Video,Brazil,2693423,222683,32845,15899,High,0.10077399650927463
Instagram,#Challenge,Live Stream,UK,4621169,273643,43438,18369,Medium,0.07258985767454079
Twitter,#Comedy,Video,Japan,4185185,11304,89974,12613,Low,0.027212895009420132
Instagram,#Music,Live Stream,UK,1170696,429372,49207,49136,High,0.45077031099448533
TikTok,#Gaming,Video,USA,1215490,112430,80565,2738,High,0.16103217632395167
Twitter,#Music,Tweet,Japan,3218850,182607,48640,15068,Medium,0.0765226711403141
TikTok,#Fitness,Post,Germany,2206465,108422,93547,6106,Medium,0.09430242491949793
YouTube,#Comedy,Shorts,UK,1145845,286985,22315,26378,High,0.2929523626668529
YouTube,#Challenge,Tweet,India,1033019,459345,67564,42749,High,0.5514496829196752
TikTok,#Viral,Post,Germany,2416729,370531,45676,35700,High,0.18699117691722986
Twitter,#Gaming,Tweet,USA,1942872,108781,71823,49737,High,0.11855696103500385
YouTube,#Comedy,Post,India,4713381,439146,82572,17212,High,0.11434042781604119
TikTok,#Fashion,Video,Germany,2194817,62191,83327,16736,Medium,0.07392598107268168
Instagram,#Challenge,Tweet,India,1150787,65081,31527,30435,High,0.11039662422324896
YouTube,#Education,Reel,Australia,3865208,392633,38093,35867,High,0.1207161425724049
Twitter,#Challenge,Reel,Australia,2680307,263946,18402,30996,High,0.11690601113976869
Twitter,#Viral,Live Stream,UK,1332493,308312,80258,33772,High,0.3169562616839263
Instagram,#Gaming,Live Stream,Brazil,4312788,124275,98380,8457,Medium,0.05358760968542854
TikTok,#Fitness,Post,Japan,2723438,27284,56796,28506,Low,0.04133965965077964
Twitter,#Comedy,Reel,Brazil,58002,227583,4238,44828,High,4.769645874280197
Twitter,#Comedy,Video,Canada,4925883,316798,20215,12908,Medium,0.07103721302353304
YouTube,#Education,Video,Brazil,131069,228706,29198,32033,High,2.2120943930296257
Instagram,#Dance,Shorts,Canada,3529950,52867,17076,23240,Low,0.026397824331789402
TikTok,#Comedy,Live Stream,Australia,4274328,51628,65728,40477,Low,0.036925804477335386
Instagram,#Music,Reel,Canada,2564894,135335,28533,7583,Medium,0.06684525754280683
YouTube,#Comedy,Reel,Brazil,2316873,378566,70870,21370,High,0.20320751288482364
YouTube,#Gaming,Tweet,UK,2889436,3090,98325,6440,Low,0.0373273538503708
Instagram,#Fitness,Reel,Japan,731621,11172,59313,35492,High,0.14485232107880994
YouTube,#Fitness,Tweet,Brazil,4992676,208217,31640,7211,Low,0.04948608722056068
Twitter,#Education,Shorts,Brazil,1722843,246553,36913,1078,High,0.16515956474269564
Twitter,#Comedy,Tweet,Japan,1478257,214006,34075,4887,High,0.17112585971180924
YouTube,#Education,Video,Brazil,4514734,379897,38918,39164,High,0.10144097083017516
Instagram,#Gaming,Shorts,Australia,2612014,187743,54867,13925,Medium,0.09821348583889673
YouTube,#Fashion,Tweet,Germany,721066,233419,19504,20612,High,0.37934807632033685
Twitter,#Comedy,Video,Brazil,539158,353308,56963,25082,High,0.8074683117008372
Instagram,#Comedy,Shorts,Canada,4425278,417054,96321,45234,High,0.12623139156455254
YouTube,#Dance,Tweet,India,4569636,460529,21363,19829,High,0.1097945219269106
TikTok,#Comedy,Reel,Germany,2331434,254470,63786,40585,High,0.1539142862289904
TikTok,#Music,Post,Germany,2321225,141180,73404,20751,High,0.10138396751715151
Instagram,#Challenge,Shorts,USA,1596330,438566,46359,10781,High,0.31052852480376864
Instagram,#Dance,Shorts,Brazil,2568596,17463,27489,29011,Low,0.02879510830041003
Instagram,#Music,Tweet,Australia,1602583,95273,33154,31607,Medium,0.0998600384504266
YouTube,#Challenge,Tweet,Australia,4042630,463439,13491,9970,High,0.12044139582400566
TikTok,#Gaming,Video,Japan,1644851,298638,90093,8246,High,0.24134526470786716
Twitter,#Music,Reel,Canada,4813102,139163,69572,25727,Low,0.04871328303451703
YouTube,#Music,Tweet,USA,2436911,216568,32707,19949,High,0.110477567707643
Twitter,#Challenge,Tweet,Brazil,163743,224473,55311,4919,High,1.7387186017112182
YouTube,#Music,Post,Brazil,2407043,77842,28524,16655,Medium,0.05110876706398681
Instagram,#Education,Tweet,Germany,946340,417158,91240,25016,High,0.5636599953505083
Instagram,#Comedy,Reel,UK,3747884,82226,76069,31192,Medium,0.05055839508373258
TikTok,#Tech,Video,Japan,4199267,328742,88715,29237,High,0.10637427913014343
TikTok,#Music,Reel,Canada,4909699,192610,29375,34738,Medium,0.05228894887446257
Twitter,#Education,Video,UK,3631559,342320,77277,42683,High,0.12729519195475
Twitter,#Education,Post,Canada,438926,418878,61638,26939,High,1.1561288235374527
Instagram,#Challenge,Tweet,Canada,3093066,372946,38682,18578,High,0.1390872357718846
YouTube,#Dance,Video,UK,1603866,238566,18807,26566,High,0.17703411631645039
Instagram,#Fitness,Reel,Canada,3634352,280654,38955,13864,Medium,0.09175583432755
Instagram,#Dance,Post,Brazil,3727003,242287,93794,1561,Medium,0.09059343391996197
Twitter,#Dance,Live Stream,Brazil,772421,247479,23789,12567,High,0.36746152680986144
TikTok,#Music,Reel,India,1772246,493760,4974,31362,High,0.29910971727401275
Instagram,#Education,Shorts,Japan,4660917,108250,64438,46473,Low,0.047021004664961855
YouTube,#Fashion,Post,Germany,126887,164296,64233,4209,High,1.8342146949648113
YouTube,#Fitness,Shorts,India,3424500,479439,45234,17018,High,0.1581810483282231
YouTube,#Gaming,Post,Germany,3895699,248131,52488,39519,Medium,0.08731116033348572
TikTok,#Comedy,Video,Japan,75475,85849,52358,44489,High,2.4206160980457105
Twitter,#Viral,Post,Australia,4815367,353822,49194,24139,Medium,0.08870663440605878
YouTube,#Dance,Video,India,3148221,85754,68644,17491,Medium,0.05459877181430402
Instagram,#Viral,Shorts,USA,3233563,150813,58386,1709,Medium,0.06522464538343617
Instagram,#Music,Tweet,Brazil,3824375,327312,21152,33353,Medium,0.09983775126654681
Instagram,#Viral,Shorts,Australia,1004552,189682,46042,10235,High,0.24484446798174708
TikTok,#Fitness,Live Stream,USA,3269477,35752,21135,8550,Low,0.020014516083153362
Instagram,#Fashion,Tweet,USA,481808,61671,7895,34339,High,0.21565644406070467
TikTok,#Music,Shorts,Brazil,696436,342863,72320,35891,High,0.6476890913163593
YouTube,#Dance,Reel,Canada,4701021,315148,11535,1792,Medium,0.0698731190522229
YouTube,#Fitness,Live Stream,Canada,1546021,17786,66926,20602,Medium,0.06811938518299557
TikTok,#Fitness,Post,Brazil,3504067,17759,35751,7695,Low,0.01746684638164738
Instagram,#Music,Reel,UK,3816051,462424,91866,41600,High,0.15615357341922317
YouTube,#Dance,Live Stream,India,254262,162743,48675,19106,High,0.9066396079634393
YouTube,#Viral,Video,UK,497552,297185,73947,641,High,0.7472043123130848
YouTube,#Music,Tweet,Brazil,3225580,37018,52907,33089,Low,0.038137017218608744
Instagram,#Gaming,Video,Canada,4336522,340438,51068,2711,Medium,0.09090626082376614
Twitter,#Music,Tweet,USA,3912292,422606,17064,4866,High,0.11362546558385724
TikTok,#Education,Reel,Canada,2097593,470212,25616,38553,High,0.25475914536328065
Instagram,#Music,Live Stream,Japan,1922920,346738,31025,28656,High,0.21135512657832878
TikTok,#Fashion,Tweet,Australia,1425733,248984,28436,18316,High,0.20742733737663363
Twitter,#Music,Live Stream,USA,580864,103465,61418,35190,High,0.34444035092551784
YouTube,#Dance,Video,Australia,1175324,386762,41178,14302,High,0.3762724150957523
Twitter,#Education,Video,Australia,3768701,155300,63361,36129,Medium,0.06760684915041018
TikTok,#Challenge,Post,UK,4896941,498119,72555,17441,High,0.12009844513135853
Instagram,#Tech,Live Stream,UK,706597,69502,74826,29444,High,0.24592801837539643
YouTube,#Viral,Live Stream,Germany,2202632,334540,11889,34157,High,0.17278692037526014
TikTok,#Fashion,Video,India,1921116,184294,14637,49378,High,0.12925247616489582
YouTube,#Education,Post,Japan,1159351,420250,27287,11919,High,0.3963044841467338
Instagram,#Challenge,Reel,UK,4402298,311108,37588,11747,Medium,0.08187610198128341
Instagram,#Fitness,Shorts,USA,4421041,282996,32876,25568,Medium,0.07723067938071598
Twitter,#Gaming,Tweet,Canada,4695987,154844,98585,41625,Medium,0.06283109386801965
TikTok,#Comedy,Post,Canada,4052947,12513,92796,34676,Low,0.034539065030951555
YouTube,#Viral,Shorts,UK,2529356,62626,51604,9450,Low,0.0488978222124525
Instagram,#Dance,Reel,Canada,2608658,98810,82993,34706,Medium,0.08299631458014044
YouTube,#Viral,Tweet,USA,377017,45347,90037,7314,High,0.37849221653135007
YouTube,#Gaming,Reel,Canada,1197713,480028,4619,28503,High,0.4284415381648191
YouTube,#Challenge,Shorts,USA,685501,323225,86718,942,High,0.5993937280908416
Twitter,#Fitness,Reel,USA,4546322,274686,66066,11339,Medium,0.07744524035033154
TikTok,#Fitness,Reel,Canada,4713541,333744,29836,35318,Medium,0.0846280959473992
Instagram,#Viral,Video,Australia,1060579,3040,27023,2492,Low,0.03069549745940661
Instagram,#Comedy,Live Stream,USA,410897,318387,21785,34447,High,0.9117102339515742
Instagram,#Education,Shorts,Germany,4726108,458831,19832,13777,High,0.10419567221062236
YouTube,#Education,Video,Brazil,770800,35563,35816,14691,High,0.11166320705760249
Twitter,#Comedy,Video,USA,4533943,426510,48183,8972,High,0.10667646240810703
YouTube,#Fitness,Video,Germany,1270412,89497,4376,37047,High,0.10305318274701436
TikTok,#Comedy,Reel,UK,1756485,100469,98551,12449,High,0.12039328545361902
TikTok,#Music,Live Stream,India,2829947,427028,21324,41946,High,0.17325342135382749
Instagram,#Fashion,Live Stream,UK,3243480,129261,28764,26090,Medium,0.05676464784737381
Instagram,#Viral,Post,Germany,3735626,401542,46135,21504,High,0.12559635252565435
Twitter,#Comedy,Shorts,Germany,4498516,43442,4784,20611,Low,0.015302157422581135
Twitter,#Comedy,Post,Canada,1618175,479812,23146,21565,High,0.32414479274491326
TikTok,#Viral,Live Stream,India,4451895,37935,75953,5049,Low,0.02671603890028853
Twitter,#Fashion,Live Stream,India,3418485,381998,46412,12524,High,0.12898520835984362
Instagram,#Fashion,Video,Germany,4546358,102608,86881,9657,Low,0.043803413633506205
Instagram,#Dance,Video,Brazil,1430779,315712,1000,5052,High,0.2248872816836143
Instagram,#Challenge,Reel,USA,228932,378052,98315,7270,High,2.1125792811839323
Instagram,#Fashion,Shorts,Canada,965970,292954,63900,42310,High,0.4132260836257855
Instagram,#Gaming,Post,Germany,4926990,270638,91444,45562,Medium,0.08273692457260924
TikTok,#Gaming,Shorts,India,669836,263122,65316,40965,High,0.5514827510017377
Twitter,#Fashion,Reel,Australia,2961889,127008,56377,5965,Medium,0.06392879679150704
YouTube,#Fitness,Tweet,Canada,4516859,6718,93371,39835,Low,0.03097816425086548
YouTube,#Tech,Live Stream,Brazil,3707778,357641,98906,36604,High,0.13300445711690398
Twitter,#Fitness,Shorts,Australia,3611304,361772,97629,18007,High,0.13219823088834393
TikTok,#Music,Reel,USA,3313871,187673,20108,13412,Medium,0.0667476193249526
TikTok,#Education,Reel,Brazil,3999565,142354,67251,9930,Medium,0.05488971925696919
YouTube,#Dance,Shorts,USA,650479,96466,68604,9627,High,0.26856670238393554
Twitter,#Viral,Post,Brazil,4365247,320273,13480,21042,Medium,0.08127718775134603
Instagram,#Fitness,Video,UK,202210,289749,57498,29545,High,1.8633697641066218
Twitter,#Viral,Live Stream,UK,4066789,201905,49387,17566,Medium,0.06611063421288885
YouTube,#Tech,Video,Australia,1189401,477715,32182,43920,High,0.46562681551470025
TikTok,#Challenge,Post,USA,2750438,214384,71731,19226,High,0.11101540918210118
YouTube,#Viral,Video,Australia,540884,177369,13503,5565,High,0.36317768689774516
Instagram,#Dance,Shorts,Germany,2100020,314357,71376,21215,High,0.1937829163531776
TikTok,#Comedy,Live Stream,India,952111,156942,6001,23683,High,0.1960128598451231
Instagram,#Viral,Shorts,Brazil,2337596,467029,77732,4729,High,0.23506628176981822
YouTube,#Fashion,Video,UK,1936713,220029,88576,32486,High,0.176118505942801
YouTube,#Comedy,Post,Brazil,1178485,168174,81549,41849,High,0.24741256783073182
