Post_ID,Platform,Hashtag,Content_Type,Views,Likes,Shares,Comments,Engagement_Level
Post_1307,TikTok,#Challenge,Shorts,804183,164716,88378,8578,Medium
Post_1826,Twitter,#Education,Video,1396001,435655,66081,15038,High
Post_668,TikTok,#Fashion,Shorts,2404490,374405,67653,2883,Low
Post_4994,YouTube,#Education,Tweet,3515254,213701,61770,25198,Medium
Post_3672,YouTube,#Education,Post,725454,149682,27039,47514,High
Post_4989,TikTok,#Education,Live Stream,2982589,275137,89488,42308,High
Post_1415,Instagram,#Music,Video,1581916,469936,5231,20186,Low
Post_3930,Twitter,#Fitness,Video,4021988,496947,98292,6829,Low
Post_1804,Instagram,#Viral,Reel,3814814,395537,75050,32906,High
Post_3509,TikTok,#Gaming,Shorts,1463427,444094,84880,4729,Medium
Post_2109,Instagram,#Challenge,Video,3886364,247013,99313,15416,High
Post_4008,Twitter,#Gaming,Reel,2759298,242144,27139,7945,High
Post_4547,YouTube,#Fashion,Tweet,1437126,183879,97221,43534,Low
Post_2417,TikTok,#Challenge,Video,3524223,1184,78674,12101,High
Post_1048,TikTok,#Challenge,Video,2418004,471089,47327,24701,Medium
Post_2125,Instagram,#Viral,Live Stream,812313,84212,67698,12732,Medium
Post_828,TikTok,#Viral,Video,4157229,429729,97695,38020,Medium
Post_778,YouTube,#Challenge,Tweet,4530315,267582,78454,38486,Low
Post_1575,YouTube,#Tech,Reel,2833025,156803,67252,2601,Low
Post_3536,Twitter,#Viral,Video,3427187,181331,86148,40805,Low
Post_3834,Instagram,#Fashion,Post,1952016,9304,91696,2329,High
Post_1286,YouTube,#Education,Shorts,2561337,468506,33962,5509,Low
Post_4365,Twitter,#Tech,Reel,3740619,239084,56082,20155,High
Post_38,Instagram,#Dance,Video,1367820,10794,7617,36639,Medium
Post_3784,Twitter,#Gaming,Video,4988828,277908,26528,34206,Low
Post_3572,YouTube,#Music,Tweet,4090480,64664,40573,7310,Medium
Post_4618,YouTube,#Viral,Video,4242961,439654,97036,27828,High
Post_4410,YouTube,#Comedy,Reel,1599830,114184,22013,4679,High
Post_2496,Twitter,#Gaming,Reel,1415487,399428,8466,3334,High
Post_2165,YouTube,#Dance,Post,3800272,198740,15794,46661,Medium
Post_1928,TikTok,#Gaming,Video,4865554,129992,3291,27656,Medium
Post_4766,YouTube,#Viral,Post,2237936,126499,7462,31727,Medium
Post_3617,Instagram,#Education,Tweet,4651459,68377,67937,30898,Low
Post_476,YouTube,#Education,Live Stream,2623136,134723,43056,37987,Low
Post_2375,YouTube,#Fitness,Live Stream,1417380,466880,27498,31415,High
Post_4581,YouTube,#Comedy,Shorts,4747855,269782,51923,2531,Medium
Post_2640,YouTube,#Comedy,Tweet,3491749,88660,76249,22573,Medium
Post_2141,Instagram,#Music,Video,1155651,50816,83762,21207,High
Post_4945,TikTok,#Comedy,Video,31732,140297,38920,3503,Medium
Post_4889,YouTube,#Viral,Reel,149465,131247,2304,41069,Low
Post_2247,YouTube,#Fashion,Post,724235,54370,44166,41676,Low
Post_4146,Twitter,#Tech,Live Stream,3066410,323731,1254,15271,Low
Post_4716,Twitter,#Gaming,Video,4341471,412137,79329,19485,High
Post_445,TikTok,#Fitness,Reel,1742308,243400,13662,22362,High
Post_1746,TikTok,#Education,Tweet,1213903,313955,54987,27784,Medium
Post_1290,Twitter,#Music,Video,4119667,242655,41085,3854,High
Post_1241,Twitter,#Viral,Shorts,1771174,91099,97414,3140,Low
Post_3887,TikTok,#Viral,Reel,2107990,324551,94759,33713,High
Post_4128,YouTube,#Challenge,Video,2422829,415554,78181,4782,Medium
Post_4651,YouTube,#Education,Shorts,218929,180079,78182,49745,Medium
Post_4827,TikTok,#Viral,Shorts,1266,318849,1715,36121,High
Post_3720,Instagram,#Education,Post,3179233,185039,69942,48453,Low
Post_1469,TikTok,#Music,Reel,1873057,21326,82659,29430,High
Post_524,TikTok,#Gaming,Reel,3553589,405577,77631,43447,Low
Post_3026,Instagram,#Gaming,Tweet,1084541,476378,7727,23253,High
Post_2403,TikTok,#Viral,Video,416662,334892,26921,5078,High
Post_2244,YouTube,#Viral,Post,1816000,113659,22679,34146,Low
Post_3915,Instagram,#Education,Tweet,4228374,380409,92056,17760,Medium
Post_1324,Instagram,#Challenge,Post,449348,35182,4716,18161,High
Post_713,TikTok,#Challenge,Post,2903079,28666,10000,20123,Medium
Post_2248,Twitter,#Tech,Tweet,4549360,280796,69638,48578,Low
Post_3418,YouTube,#Music,Tweet,1550211,218049,93137,29878,Medium
Post_4676,TikTok,#Comedy,Tweet,4601601,184910,67509,1637,Medium
Post_1902,YouTube,#Challenge,Reel,4636278,73454,29403,25464,High
Post_2852,YouTube,#Tech,Video,1189401,477715,32182,43920,Low
Post_478,Instagram,#Fashion,Video,2984034,227827,65757,27104,High
Post_1618,Instagram,#Education,Shorts,55629,280770,79724,33789,Medium
Post_3628,Instagram,#Music,Tweet,2716374,344755,20540,31222,Low
Post_3932,TikTok,#Challenge,Tweet,1401182,272628,22588,31504,Low
Post_3425,TikTok,#Music,Live Stream,4710683,186594,81646,5540,Low
Post_548,YouTube,#Tech,Live Stream,3520520,205027,91912,23644,Medium
Post_2889,YouTube,#Education,Reel,598274,76122,62694,4891,High
Post_2150,TikTok,#Fitness,Post,347711,204813,98930,24858,Medium
Post_2472,TikTok,#Music,Reel,781134,305684,90185,22404,High
Post_938,TikTok,#Gaming,Reel,872093,237702,32141,143,High
Post_3186,Twitter,#Challenge,Shorts,1680858,306722,26650,22652,Low
Post_3298,TikTok,#Education,Shorts,769677,9101,7300,10748,High
Post_4612,YouTube,#Viral,Live Stream,2676709,419849,21229,35123,Medium
Post_1434,TikTok,#Tech,Post,320458,417326,92430,12583,Low
Post_3796,TikTok,#Fitness,Tweet,3447314,40473,28558,25286,High
Post_232,YouTube,#Challenge,Reel,3267055,133930,81976,22080,Low
Post_251,Twitter,#Dance,Post,3252738,420498,5811,2661,High
Post_4919,Instagram,#Fashion,Reel,520087,176014,18821,29899,Low
Post_3952,Twitter,#Fashion,Live Stream,279023,186319,64408,2331,Low
Post_593,YouTube,#Viral,Video,4066726,104299,51143,20911,High
Post_4302,TikTok,#Viral,Reel,1773094,293495,85955,19535,Low
Post_3476,YouTube,#Challenge,Shorts,2285068,54058,39176,17363,Medium
Post_4952,Instagram,#Challenge,Tweet,4826210,358524,48491,825,Medium
Post_132,YouTube,#Education,Video,3487375,107303,83451,45313,High
Post_2464,Twitter,#Fashion,Post,556209,487912,29642,45365,Medium
Post_3154,YouTube,#Viral,Reel,2518128,77170,26752,2951,Medium
Post_1026,Twitter,#Dance,Live Stream,2688261,401420,13288,32169,High
Post_1785,Twitter,#Music,Tweet,1019654,113693,84132,39202,Medium
Post_4664,Twitter,#Music,Video,4895023,417022,71997,44381,Medium
Post_2193,Twitter,#Tech,Tweet,2044541,57785,95543,45021,High
Post_751,Twitter,#Challenge,Video,2335946,104895,75750,8793,Low
Post_1939,Instagram,#Gaming,Shorts,4461646,53583,54657,15128,Medium
Post_359,Instagram,#Tech,Post,3573199,332761,15013,41115,Low
Post_1466,TikTok,#Fashion,Shorts,3678890,73518,35146,5294,Medium
Post_2185,YouTube,#Fashion,Shorts,2204480,287793,19461,28472,Low
Post_2911,YouTube,#Comedy,Post,2162476,223044,6862,17678,High
Post_4240,TikTok,#Fitness,Shorts,4487202,309686,91035,42034,Low
Post_3753,Twitter,#Dance,Live Stream,2438573,20586,37695,37403,High
Post_707,TikTok,#Tech,Reel,2526243,36043,37053,3164,High
Post_4330,Twitter,#Fitness,Post,1129787,317233,81454,20816,Low
Post_1744,Instagram,#Comedy,Shorts,336698,348443,1797,2675,Medium
Post_3763,TikTok,#Gaming,Tweet,2430582,247328,36608,17278,High
Post_32,Twitter,#Music,Video,2342195,91944,89578,44440,Medium
Post_3818,TikTok,#Fitness,Shorts,4112444,213599,81261,24440,Low
Post_3913,YouTube,#Viral,Post,2225947,453782,45771,10934,Medium
Post_2871,Twitter,#Comedy,Tweet,930160,202154,89158,36847,High
Post_2041,YouTube,#Tech,Video,4170429,240453,43182,37669,Low
Post_3724,YouTube,#Fitness,Video,2400911,46562,36026,24905,Low
Post_1131,Twitter,#Fashion,Video,2189190,105704,95438,38438,Low
Post_4792,YouTube,#Education,Video,2970301,493114,58206,25766,Low
Post_2370,TikTok,#Education,Tweet,784735,222216,18478,15303,High
Post_4005,Instagram,#Music,Shorts,818780,44981,24326,35705,High
Post_1492,Twitter,#Challenge,Post,4289404,303500,69530,26484,High
Post_3470,Twitter,#Viral,Video,4743356,295952,77148,30831,High
Post_3080,YouTube,#Dance,Live Stream,4659825,163124,24416,5516,Low
Post_3696,Twitter,#Tech,Video,651638,88078,98083,27044,Medium
Post_873,YouTube,#Comedy,Post,4274529,464184,34152,47788,High
Post_986,Instagram,#Comedy,Video,2109687,81944,74586,22335,High
Post_1933,YouTube,#Fitness,Post,2584947,450936,97710,156,Medium
Post_3677,TikTok,#Comedy,Reel,3960518,376256,1871,3708,Low
Post_3308,TikTok,#Gaming,Live Stream,2850412,274406,31047,30406,Low
Post_4685,YouTube,#Viral,Video,2640152,174269,17810,40883,High
Post_2587,Instagram,#Education,Post,3759036,49515,94487,19525,Medium
Post_1214,TikTok,#Fashion,Tweet,3368170,17758,93392,19981,High
Post_3230,Instagram,#Education,Post,4873492,97181,19120,23324,High
Post_2240,TikTok,#Gaming,Post,1669794,228462,53780,38340,Medium
Post_1853,TikTok,#Tech,Post,4435720,172273,26466,9176,Medium
Post_789,YouTube,#Gaming,Live Stream,4784336,150954,95314,41213,Medium
Post_3680,YouTube,#Challenge,Shorts,1463457,125302,62306,21850,High
Post_266,YouTube,#Education,Post,2688752,472554,2742,14495,Low
Post_4374,Instagram,#Dance,Tweet,3192456,38469,3444,1286,Medium
Post_3229,Twitter,#Comedy,Tweet,1042784,488595,87749,45019,High
Post_3289,Instagram,#Fashion,Shorts,56401,377017,1123,49912,High
Post_4489,Twitter,#Education,Live Stream,644845,72412,61458,27972,Medium
Post_4709,Instagram,#Fashion,Tweet,3219104,42669,37168,32049,High
Post_3760,YouTube,#Fitness,Tweet,4837174,493550,65769,12395,High
Post_3711,Twitter,#Comedy,Post,128846,69446,99612,12359,High
Post_792,TikTok,#Music,Tweet,149515,62294,99978,25533,Low
Post_656,Twitter,#Viral,Video,31602,174512,12580,4018,Medium
Post_4507,TikTok,#Fashion,Reel,3625266,332545,67824,5870,Low
Post_3409,TikTok,#Fashion,Video,1550135,286055,58240,41716,Medium
Post_86,TikTok,#Fitness,Shorts,907386,52457,77192,32870,High
Post_3018,YouTube,#Comedy,Post,2036999,123731,75519,9408,High
Post_3656,Instagram,#Challenge,Shorts,2314668,36572,67108,42772,Low
Post_3118,YouTube,#Education,Tweet,4948346,102881,79443,33466,Medium
Post_2149,Instagram,#Gaming,Tweet,1187542,417824,3004,33799,Low
Post_4526,Twitter,#Dance,Post,1418279,211899,96255,2567,Low
Post_2137,Instagram,#Gaming,Reel,3894059,344593,93343,21314,Medium
Post_2197,TikTok,#Viral,Reel,4027013,187226,91851,23484,High
Post_4446,Instagram,#Gaming,Post,637729,241923,62036,44594,High
Post_4382,YouTube,#Education,Reel,2589570,76129,95385,23497,High
Post_624,YouTube,#Comedy,Live Stream,2589337,387181,90606,13429,Medium
Post_42,YouTube,#Fashion,Live Stream,943395,402996,18661,11999,High
Post_2481,Twitter,#Fashion,Shorts,3058341,425490,24075,1043,Low
Post_2166,Twitter,#Gaming,Reel,3210454,289874,90165,43484,High
Post_340,Twitter,#Fashion,Tweet,3806052,336179,69578,32549,Medium
Post_4234,TikTok,#Education,Live Stream,851907,359024,69682,12915,Medium
Post_1498,TikTok,#Dance,Post,515113,69782,39001,16271,Low
Post_1831,Instagram,#Challenge,Video,3888420,106266,41933,5458,Low
Post_3507,Twitter,#Music,Video,2091593,251061,54282,8417,Medium
Post_931,Instagram,#Education,Reel,4008179,455643,63634,37656,Low
Post_3842,TikTok,#Tech,Video,112432,104899,35468,38042,High
Post_971,Instagram,#Music,Live Stream,1907181,338676,59140,30282,Low
Post_1866,TikTok,#Comedy,Video,475699,432611,71088,24498,Medium
Post_1766,Instagram,#Challenge,Live Stream,1876071,259700,34498,9001,High
Post_1679,Twitter,#Fashion,Post,3802564,304493,39002,2143,Medium
Post_4924,Instagram,#Dance,Shorts,3359348,170389,26371,43645,Medium
Post_2761,TikTok,#Gaming,Video,1644851,298638,90093,8246,Low
Post_1817,YouTube,#Dance,Shorts,3347556,499143,71117,26750,High
Post_1152,YouTube,#Music,Reel,2477176,11709,98546,46222,High
Post_3279,Twitter,#Challenge,Shorts,1688397,281554,81408,45190,High
Post_3771,YouTube,#Dance,Shorts,2355782,422456,36459,47807,Medium
Post_3498,YouTube,#Dance,Reel,983233,382351,73554,1024,High
Post_3039,Instagram,#Fitness,Video,2327036,61250,78025,36566,Low
Post_571,Instagram,#Fashion,Live Stream,1211898,301141,73729,34908,High
Post_948,YouTube,#Tech,Shorts,4288053,39463,99816,7492,High
Post_1197,Twitter,#Fashion,Reel,513065,249364,19912,7312,Medium
Post_2600,TikTok,#Education,Live Stream,468457,278112,72079,5499,High
Post_4523,Twitter,#Fitness,Video,3629617,180754,9532,6313,High
Post_3199,Instagram,#Dance,Post,1145849,287542,90299,42322,High
Post_4368,Instagram,#Music,Video,2808130,115962,9701,43849,Medium
Post_3827,Twitter,#Dance,Live Stream,794531,34713,41353,39360,Medium
Post_3191,Instagram,#Gaming,Live Stream,2605580,295265,43546,18596,High
Post_4821,TikTok,#Education,Reel,4546658,30623,82064,42992,Medium
Post_4490,YouTube,#Challenge,Live Stream,1235026,220260,76228,39918,High
Post_4778,TikTok,#Gaming,Tweet,1278728,429074,13570,2674,Low
Post_4660,Instagram,#Comedy,Post,3498488,89978,29892,34882,High
Post_77,Twitter,#Fitness,Shorts,1535141,15408,23087,23147,Medium
Post_962,Twitter,#Viral,Shorts,3766760,286848,62825,37504,Medium
Post_1005,Twitter,#Challenge,Live Stream,1249604,30553,87308,16040,Medium
Post_2002,TikTok,#Music,Video,246466,47839,94745,23517,Medium
Post_2743,YouTube,#Comedy,Reel,2316873,378566,70870,21370,High
Post_2116,Twitter,#Education,Reel,1338230,350566,75830,44606,Low
Post_3675,Twitter,#Fitness,Tweet,4309390,362837,17128,25765,High
Post_2738,Twitter,#Comedy,Video,4925883,316798,20215,12908,High
Post_2159,YouTube,#Dance,Post,3208192,148479,59728,43085,High
Post_4496,YouTube,#Challenge,Video,434662,116995,44116,26605,Low
Post_581,YouTube,#Dance,Tweet,4563829,352053,35563,33451,High
Post_117,Twitter,#Viral,Shorts,2495410,213884,16804,17614,Low
Post_2010,YouTube,#Viral,Live Stream,1308252,499175,87675,3016,Low
Post_3962,YouTube,#Fitness,Video,2980877,460881,87021,98,Medium
Post_3664,TikTok,#Viral,Reel,3852694,253328,67715,43838,High
Post_2306,Twitter,#Education,Shorts,4746993,487011,88442,9469,Low
Post_3394,TikTok,#Fashion,Reel,4197429,436646,82483,46844,High
Post_4509,Instagram,#Fitness,Reel,959411,133168,45872,14351,Medium
Post_1352,TikTok,#Fitness,Live Stream,675163,272637,95308,27495,High
Post_706,TikTok,#Fashion,Live Stream,1213710,468518,1746,24547,High
Post_2588,Instagram,#Comedy,Tweet,4990567,196104,40750,15936,Low
Post_1582,Instagram,#Comedy,Tweet,2851192,57367,19782,37567,Low
Post_2268,TikTok,#Tech,Tweet,2188892,461087,83275,9604,High
Post_3302,YouTube,#Dance,Live Stream,2805305,306993,7673,3899,Medium
Post_1955,Instagram,#Gaming,Shorts,665714,301322,55816,38455,High
Post_1912,TikTok,#Music,Live Stream,3868115,16509,41258,35367,Medium
Post_4301,YouTube,#Dance,Post,4895487,174541,44267,7342,High
Post_4760,YouTube,#Music,Tweet,2050005,495359,98876,31147,High
Post_4871,Twitter,#Comedy,Reel,3504900,449141,9679,43516,Low
Post_3609,YouTube,#Fashion,Live Stream,2279824,125773,37449,35173,Low
Post_1773,Twitter,#Comedy,Live Stream,1155502,421577,53062,23820,High
Post_1733,Instagram,#Challenge,Video,4039664,215178,17518,34782,Medium
Post_306,Twitter,#Comedy,Video,1359747,471796,85070,14073,High
Post_4033,YouTube,#Challenge,Video,1546514,462049,10948,5720,Low
Post_3439,TikTok,#Fashion,Video,4343078,189948,84123,47931,High
Post_2260,TikTok,#Music,Live Stream,1792773,196111,17185,44558,High
Post_752,Twitter,#Education,Reel,1977550,457727,47967,40004,Medium
Post_3773,YouTube,#Dance,Video,2388341,286756,98722,44285,Low
Post_2585,TikTok,#Education,Shorts,4341647,156740,34892,8881,Low
Post_2026,Twitter,#Dance,Shorts,3830754,327815,39667,43483,Low
Post_3840,Instagram,#Dance,Post,1699359,78852,19916,1843,High
Post_1238,TikTok,#Tech,Tweet,3206060,426226,17467,29795,High
Post_1369,TikTok,#Viral,Post,963137,158489,94198,2651,Low
Post_225,YouTube,#Gaming,Video,2510808,348707,17968,46925,High
Post_2660,TikTok,#Comedy,Video,472157,347400,81972,908,Medium
Post_975,YouTube,#Fitness,Reel,69120,45620,52454,12605,Medium
Post_4913,Twitter,#Gaming,Live Stream,1906321,104223,18051,22871,High
Post_3592,TikTok,#Gaming,Shorts,3141556,53034,26202,4457,High
Post_4843,YouTube,#Viral,Shorts,1121182,99772,42285,5621,High
Post_263,YouTube,#Fitness,Video,2714016,86422,85827,36320,High
Post_698,Instagram,#Gaming,Video,4913774,12582,38213,46700,Medium
Post_469,Twitter,#Challenge,Shorts,3061168,14811,49603,11285,Low
Post_569,Twitter,#Tech,Shorts,3342463,476827,68811,49349,Medium
Post_4536,Twitter,#Music,Tweet,1745217,395015,1527,1127,High
Post_4941,Instagram,#Fitness,Video,1840183,79448,55602,2024,Medium
Post_4609,TikTok,#Dance,Post,2344865,398034,18988,6493,High
Post_309,Instagram,#Challenge,Post,543708,19494,13359,8753,Low
Post_3879,TikTok,#Education,Reel,3106785,9712,90375,41997,High
Post_4805,YouTube,#Education,Shorts,698224,114238,46020,39802,High
Post_1617,Instagram,#Fitness,Shorts,1876999,457119,16393,27762,Medium
Post_2604,TikTok,#Music,Live Stream,204921,127363,83720,40404,Low
Post_1255,Twitter,#Dance,Live Stream,3909627,162796,63419,5547,High
Post_4434,Twitter,#Tech,Live Stream,516620,7855,54958,12841,High
Post_854,Twitter,#Challenge,Reel,2162853,269312,87618,10907,Medium
Post_4539,Twitter,#Tech,Video,29712,153744,3574,22830,Low
Post_2721,Instagram,#Music,Live Stream,1170696,429372,49207,49136,Low
Post_1232,Twitter,#Music,Tweet,2616896,411249,93026,8004,High
Post_2408,YouTube,#Gaming,Reel,1234193,366180,76467,46591,Low
Post_2974,YouTube,#Education,Post,528698,448340,21317,3213,Medium
Post_533,Instagram,#Comedy,Shorts,4854685,134680,43340,2898,High
Post_4186,TikTok,#Tech,Post,1154006,343894,69313,27094,High
Post_3056,Twitter,#Challenge,Post,730053,338775,6525,41951,Low
Post_627,Twitter,#Fashion,Shorts,1228204,352329,42660,48519,High
Post_1906,TikTok,#Tech,Post,4153069,355599,67741,653,Medium
Post_1020,YouTube,#Comedy,Video,3312960,366286,22239,43842,Medium
Post_4206,Twitter,#Viral,Tweet,1470152,10721,9486,8235,High
Post_3435,Instagram,#Challenge,Reel,2732791,118006,19060,32402,High
Post_4571,Instagram,#Education,Shorts,4755630,369132,72628,1581,Low
Post_82,Instagram,#Dance,Live Stream,284772,338933,22771,18899,Low
Post_3815,YouTube,#Fashion,Tweet,3606764,485521,27501,7055,Low
Post_770,TikTok,#Gaming,Tweet,1297808,266995,73819,12405,Low
Post_1468,Instagram,#Dance,Shorts,1684281,409446,92094,7598,High
Post_4669,TikTok,#Music,Post,4546518,220008,9171,8949,Low
Post_4886,YouTube,#Tech,Shorts,2927287,75168,47737,45281,Medium
Post_4012,YouTube,#Comedy,Video,2253765,438727,59697,16032,High
Post_1217,YouTube,#Comedy,Live Stream,4989820,166706,39793,15510,High
Post_888,TikTok,#Tech,Tweet,4069490,363061,74985,765,Medium
Post_2922,YouTube,#Fitness,Shorts,172032,61620,79754,2201,Medium
Post_413,YouTube,#Tech,Tweet,3448262,15538,92514,38006,Low
Post_3908,TikTok,#Fitness,Reel,287898,92831,33257,5160,Low
Post_472,TikTok,#Fashion,Tweet,1123564,306470,76377,46344,Low
Post_4043,TikTok,#Fitness,Video,4155659,447547,81762,7354,High
Post_2077,Instagram,#Education,Reel,453975,48308,60971,38116,Medium
Post_4109,YouTube,#Fashion,Reel,543029,255089,39969,49268,High
Post_2008,Instagram,#Fitness,Reel,4857009,234614,71215,2428,High
Post_4047,YouTube,#Fitness,Live Stream,759304,289598,90867,28354,High
Post_538,TikTok,#Education,Tweet,4539531,206594,29902,9751,High
Post_1807,Twitter,#Gaming,Reel,4069431,39427,57084,12631,High
Post_2780,YouTube,#Fitness,Shorts,3424500,479439,45234,17018,High
Post_16,YouTube,#Gaming,Live Stream,3079923,124237,44062,26702,Medium
Post_2504,TikTok,#Comedy,Shorts,4794357,460406,36718,9386,Medium
Post_2178,Instagram,#Fashion,Live Stream,2658996,329969,61578,12445,High
Post_2605,Twitter,#Education,Post,164682,366089,73679,36494,Medium
Post_1218,YouTube,#Tech,Post,4766161,384232,67245,8995,Medium
Post_4747,Twitter,#Fitness,Live Stream,3327912,51574,51539,29622,Medium
Post_242,YouTube,#Viral,Shorts,2846948,55585,27235,29699,Medium
Post_1309,YouTube,#Fitness,Shorts,894414,424359,9498,48618,High
Post_1074,Instagram,#Comedy,Post,1263647,322686,75202,21411,High
Post_2271,Twitter,#Music,Live Stream,834815,380472,73770,34678,Low
Post_2318,YouTube,#Comedy,Reel,1820646,426986,84306,37105,Low
Post_1758,Twitter,#Gaming,Shorts,2872626,288603,83247,9082,Medium
Post_1966,Twitter,#Comedy,Live Stream,2705472,372823,35570,21397,High
Post_2537,TikTok,#Comedy,Shorts,74888,471073,9766,20104,Low
Post_227,TikTok,#Fitness,Shorts,4096796,365062,58371,48138,Medium
Post_2513,Instagram,#Tech,Tweet,1814986,411569,12811,40638,Medium
Post_4068,Twitter,#Dance,Video,4408711,139162,18328,10579,Medium
Post_140,TikTok,#Fitness,Video,1089083,150418,45387,25632,Medium
Post_1796,TikTok,#Comedy,Video,3929151,111838,69221,43570,High
Post_929,Instagram,#Fitness,Tweet,1115324,415045,34081,31910,Low
Post_3471,TikTok,#Education,Live Stream,3692645,319764,11677,32150,Medium
